when would you like to arrive by ?	where are you departing from ?
the best fit for you from the search list is the [value_time] train leaving [value_place] on [value_day] to arrive [value_place] by [value_time] .	where are you departing from ?
actually , it will arrive by [value_time] . does that work for you ?	booking was successful . the total fee is [value_price] gbp . is there anything else i can help you with ?
booking was successful . your reference number is [train_reference] . do you need anything else ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
okay i can help with that ! what day would you like to check in and how long will you be staying ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
ok great , and how many people will i be booking for ?	booking was successful . would you like me to book a room ?
your room is booked , ref [hotel_reference] . can i help you with anything else today ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
wonderful ! i hope you enjoy your trip .	you are welcome . have a nice day .
there are over [value_count] departures to [value_place] on [value_day] , do you have a specific departure place or time ?	where are you departing from ?
[train_id] departs at [value_time] would that work ? how many tickets would you like to purchase ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . can i help you with anything else today ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
what are would you like to stay in ?	what area would you like to stay in ?
i also have many pricing options and <unk> options . could you give me some <unk> ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] . would you like me to book a room ?
may i <unk> [hotel_name] ? it is [value_pricerange] -ly priced and fits all your criteria . would you like me to reserve you any rooms ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
booking was successful . reference number is [hotel_reference] . is there anything else i can help you with today ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
have a great evening . bye .	you are welcome . have a nice day .
i have [value_count] restaurant name [restaurant_name] in the [value_pricerange] price range . would you like me to book it ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
